fecha,hora,ts,recibidos,tmo_seg,is_peak
2025-05-03,16:00:00,2025-05-03 16:00:00,104.0,249.66299999999998,0
2025-05-03,17:00:00,2025-05-03 17:00:00,89.0,267.91,0
2025-05-03,18:00:00,2025-05-03 18:00:00,103.0,278.728,0
2025-05-03,19:00:00,2025-05-03 19:00:00,92.0,216.04299999999998,0
2025-05-03,20:00:00,2025-05-03 20:00:00,77.0,254.636,0
2025-05-03,21:00:00,2025-05-03 21:00:00,51.0,242.059,0
2025-05-03,22:00:00,2025-05-03 22:00:00,37.0,246.541,0
2025-05-03,23:00:00,2025-05-03 23:00:00,23.0,202.391,0
2025-05-04,00:00:00,2025-05-04 00:00:00,7.0,247.429,0
2025-05-04,01:00:00,2025-05-04 01:00:00,5.0,194.2,0
2025-05-04,02:00:00,2025-05-04 02:00:00,5.0,218.0,0
2025-05-04,03:00:00,2025-05-04 03:00:00,2.0,303.5,0
2025-05-04,04:00:00,2025-05-04 04:00:00,1.0,311.0,0
2025-05-04,05:00:00,2025-05-04 05:00:00,5.5,236.0,1
2025-05-04,06:00:00,2025-05-04 06:00:00,1.0,197.0,0
2025-05-04,07:00:00,2025-05-04 07:00:00,13.0,259.615,0
2025-05-04,08:00:00,2025-05-04 08:00:00,44.0,262.273,0
2025-05-04,09:00:00,2025-05-04 09:00:00,67.0,253.582,0
2025-05-04,10:00:00,2025-05-04 10:00:00,94.0,273.926,0
2025-05-04,11:00:00,2025-05-04 11:00:00,89.0,249.517,0
2025-05-04,12:00:00,2025-05-04 12:00:00,112.0,237.75,0
2025-05-04,13:00:00,2025-05-04 13:00:00,104.0,213.11499999999998,0
2025-05-04,14:00:00,2025-05-04 14:00:00,88.0,288.659,0
2025-05-04,15:00:00,2025-05-04 15:00:00,65.0,278.36899999999997,0
2025-05-04,16:00:00,2025-05-04 16:00:00,53.0,249.84900000000002,0
2025-05-04,17:00:00,2025-05-04 17:00:00,72.0,242.778,0
2025-05-04,18:00:00,2025-05-04 18:00:00,81.0,276.926,0
2025-05-04,19:00:00,2025-05-04 19:00:00,101.0,237.762,0
2025-05-04,20:00:00,2025-05-04 20:00:00,88.0,263.02299999999997,0
2025-05-04,21:00:00,2025-05-04 21:00:00,53.0,270.67900000000003,0
2025-05-04,22:00:00,2025-05-04 22:00:00,43.0,296.279,0
2025-05-04,23:00:00,2025-05-04 23:00:00,19.0,273.211,0
2025-05-05,00:00:00,2025-05-05 00:00:00,9.0,174.889,0
2025-05-05,01:00:00,2025-05-05 01:00:00,4.0,140.5,0
2025-05-05,02:00:00,2025-05-05 02:00:00,1.0,264.0,0
2025-05-05,03:00:00,2025-05-05 03:00:00,1.0,361.0,0
2025-05-05,04:00:00,2025-05-05 04:00:00,1.0,163.0,0
2025-05-05,06:00:00,2025-05-05 06:00:00,5.0,179.4,0
2025-05-05,07:00:00,2025-05-05 07:00:00,31.0,249.12900000000002,0
2025-05-05,08:00:00,2025-05-05 08:00:00,97.0,295.68,0
2025-05-05,09:00:00,2025-05-05 09:00:00,170.0,299.812,0
2025-05-05,10:00:00,2025-05-05 10:00:00,169.0,161.207,0
2025-05-05,11:00:00,2025-05-05 11:00:00,236.0,287.627,0
2025-05-05,12:00:00,2025-05-05 12:00:00,190.0,302.789,0
2025-05-05,13:00:00,2025-05-05 13:00:00,179.0,287.637,0
2025-05-05,14:00:00,2025-05-05 14:00:00,196.0,284.49,0
2025-05-05,15:00:00,2025-05-05 15:00:00,188.0,303.782,0
2025-05-05,16:00:00,2025-05-05 16:00:00,171.0,323.947,0
2025-05-05,17:00:00,2025-05-05 17:00:00,137.0,320.635,0
2025-05-05,18:00:00,2025-05-05 18:00:00,122.0,312.664,0
2025-05-05,19:00:00,2025-05-05 19:00:00,103.0,252.806,0
2025-05-05,20:00:00,2025-05-05 20:00:00,101.0,321.455,0
2025-05-05,21:00:00,2025-05-05 21:00:00,57.0,245.421,0
2025-05-05,22:00:00,2025-05-05 22:00:00,45.0,292.59999999999997,0
2025-05-05,23:00:00,2025-05-05 23:00:00,52.0,281.269,0
2025-05-06,00:00:00,2025-05-06 00:00:00,13.0,433.385,0
2025-05-06,01:00:00,2025-05-06 01:00:00,3.0,269.66700000000003,0
2025-05-06,02:00:00,2025-05-06 02:00:00,4.0,212.99999999999997,0
2025-05-06,03:00:00,2025-05-06 03:00:00,3.0,118.0,0
2025-05-06,04:00:00,2025-05-06 04:00:00,1.0,187.0,0
2025-05-06,05:00:00,2025-05-06 05:00:00,3.0,224.0,0
2025-05-06,06:00:00,2025-05-06 06:00:00,7.0,197.714,0
2025-05-06,07:00:00,2025-05-06 07:00:00,43.0,263.0,0
2025-05-06,08:00:00,2025-05-06 08:00:00,134.0,265.209,0
2025-05-06,09:00:00,2025-05-06 09:00:00,164.0,261.634,0
2025-05-06,10:00:00,2025-05-06 10:00:00,220.0,307.53200000000004,0
2025-05-06,11:00:00,2025-05-06 11:00:00,261.0,310.418,0
2025-05-06,12:00:00,2025-05-06 12:00:00,257.0,326.973,0
2025-05-06,13:00:00,2025-05-06 13:00:00,214.0,297.579,0
2025-05-06,14:00:00,2025-05-06 14:00:00,219.0,299.88599999999997,0
2025-05-06,15:00:00,2025-05-06 15:00:00,195.0,311.718,0
2025-05-06,16:00:00,2025-05-06 16:00:00,222.0,310.55899999999997,0
2025-05-06,17:00:00,2025-05-06 17:00:00,186.0,299.097,0
2025-05-06,18:00:00,2025-05-06 18:00:00,165.0,299.982,0
2025-05-06,19:00:00,2025-05-06 19:00:00,130.0,245.823,0
2025-05-06,20:00:00,2025-05-06 20:00:00,96.0,238.59400000000002,0
2025-05-06,21:00:00,2025-05-06 21:00:00,195.0,218.777,1
2025-05-06,22:00:00,2025-05-06 22:00:00,41.0,269.049,0
2025-05-06,23:00:00,2025-05-06 23:00:00,14.0,231.429,0
2025-05-07,00:00:00,2025-05-07 00:00:00,8.0,240.0,0
2025-05-07,01:00:00,2025-05-07 01:00:00,2.0,179.0,0
2025-05-07,02:00:00,2025-05-07 02:00:00,1.0,430.0,0
2025-05-07,04:00:00,2025-05-07 04:00:00,1.0,128.0,0
2025-05-07,06:00:00,2025-05-07 06:00:00,7.0,277.14300000000003,0
2025-05-07,07:00:00,2025-05-07 07:00:00,28.0,235.464,0
2025-05-07,08:00:00,2025-05-07 08:00:00,83.0,165.15699999999998,0
2025-05-07,09:00:00,2025-05-07 09:00:00,147.0,324.639,0
2025-05-07,10:00:00,2025-05-07 10:00:00,159.0,285.17,0
2025-05-07,11:00:00,2025-05-07 11:00:00,195.0,297.928,0
2025-05-07,12:00:00,2025-05-07 12:00:00,176.0,295.432,0
2025-05-07,13:00:00,2025-05-07 13:00:00,171.0,286.702,0
2025-05-07,14:00:00,2025-05-07 14:00:00,193.0,302.627,0
2025-05-07,15:00:00,2025-05-07 15:00:00,129.0,94.581,0
2025-05-07,16:00:00,2025-05-07 16:00:00,173.0,330.197,0
2025-05-07,17:00:00,2025-05-07 17:00:00,152.0,287.105,0
2025-05-07,18:00:00,2025-05-07 18:00:00,150.0,291.147,0
2025-05-07,19:00:00,2025-05-07 19:00:00,134.0,254.045,0
2025-05-07,20:00:00,2025-05-07 20:00:00,78.0,280.256,0
2025-05-07,21:00:00,2025-05-07 21:00:00,68.0,265.70599999999996,0
2025-05-07,22:00:00,2025-05-07 22:00:00,34.0,219.82399999999998,0
2025-05-07,23:00:00,2025-05-07 23:00:00,14.0,344.857,0
2025-05-08,00:00:00,2025-05-08 00:00:00,5.0,169.0,0
2025-05-08,01:00:00,2025-05-08 01:00:00,3.0,236.0,0
2025-05-08,02:00:00,2025-05-08 02:00:00,3.0,157.0,0
2025-05-08,03:00:00,2025-05-08 03:00:00,2.0,209.0,0
2025-05-08,04:00:00,2025-05-08 04:00:00,1.0,388.0,0
2025-05-08,05:00:00,2025-05-08 05:00:00,4.0,223.75,0
2025-05-08,06:00:00,2025-05-08 06:00:00,6.0,311.333,0
2025-05-08,07:00:00,2025-05-08 07:00:00,21.0,333.571,0
2025-05-08,08:00:00,2025-05-08 08:00:00,95.0,289.463,0
2025-05-08,09:00:00,2025-05-08 09:00:00,166.0,289.506,0
2025-05-08,10:00:00,2025-05-08 10:00:00,192.0,283.25,0
2025-05-08,11:00:00,2025-05-08 11:00:00,203.0,307.296,0
2025-05-08,12:00:00,2025-05-08 12:00:00,215.0,276.884,0
2025-05-08,13:00:00,2025-05-08 13:00:00,184.0,308.565,0
2025-05-08,14:00:00,2025-05-08 14:00:00,226.0,288.23900000000003,0
2025-05-08,15:00:00,2025-05-08 15:00:00,181.0,299.094,0
2025-05-08,16:00:00,2025-05-08 16:00:00,182.0,317.286,0
2025-05-08,17:00:00,2025-05-08 17:00:00,194.0,318.186,0
2025-05-08,18:00:00,2025-05-08 18:00:00,164.0,298.957,0
2025-05-08,19:00:00,2025-05-08 19:00:00,109.0,112.385,0
2025-05-08,20:00:00,2025-05-08 20:00:00,91.0,280.33000000000004,0
2025-05-08,21:00:00,2025-05-08 21:00:00,51.0,241.824,0
2025-05-08,22:00:00,2025-05-08 22:00:00,33.0,255.727,0
2025-05-08,23:00:00,2025-05-08 23:00:00,14.0,263.286,0
2025-05-09,00:00:00,2025-05-09 00:00:00,15.0,279.333,0
2025-05-09,01:00:00,2025-05-09 01:00:00,6.0,160.5,0
2025-05-09,02:00:00,2025-05-09 02:00:00,1.0,156.0,0
2025-05-09,03:00:00,2025-05-09 03:00:00,5.0,130.79999999999998,0
2025-05-09,04:00:00,2025-05-09 04:00:00,1.0,260.0,0
2025-05-09,05:00:00,2025-05-09 05:00:00,3.0,206.99999999999997,0
2025-05-09,06:00:00,2025-05-09 06:00:00,10.0,249.79999999999998,0
2025-05-09,07:00:00,2025-05-09 07:00:00,24.0,253.49999999999997,0
2025-05-09,08:00:00,2025-05-09 08:00:00,125.0,286.952,0
2025-05-09,09:00:00,2025-05-09 09:00:00,155.0,315.968,0
2025-05-09,10:00:00,2025-05-09 10:00:00,181.0,317.945,0
2025-05-09,11:00:00,2025-05-09 11:00:00,214.0,302.533,0
2025-05-09,12:00:00,2025-05-09 12:00:00,218.0,274.945,0
2025-05-09,13:00:00,2025-05-09 13:00:00,175.0,315.097,0
2025-05-09,14:00:00,2025-05-09 14:00:00,194.0,278.0,0
2025-05-09,15:00:00,2025-05-09 15:00:00,178.0,292.50600000000003,0
2025-05-09,16:00:00,2025-05-09 16:00:00,159.0,161.56,0
2025-05-09,17:00:00,2025-05-09 17:00:00,144.0,304.771,0
2025-05-09,18:00:00,2025-05-09 18:00:00,276.25,268.28499999999997,1
2025-05-09,19:00:00,2025-05-09 19:00:00,219.75,242.052,1
2025-05-09,20:00:00,2025-05-09 20:00:00,204.75,244.48,1
2025-05-09,21:00:00,2025-05-09 21:00:00,71.0,255.69000000000003,0
2025-05-09,22:00:00,2025-05-09 22:00:00,34.0,358.41200000000003,0
2025-05-09,23:00:00,2025-05-09 23:00:00,19.0,251.57899999999998,0
2025-05-10,00:00:00,2025-05-10 00:00:00,11.0,343.364,0
2025-05-10,01:00:00,2025-05-10 01:00:00,2.0,173.0,0
2025-05-10,02:00:00,2025-05-10 02:00:00,1.0,304.0,0
2025-05-10,03:00:00,2025-05-10 03:00:00,2.0,487.99999999999994,0
2025-05-10,05:00:00,2025-05-10 05:00:00,2.0,191.0,0
2025-05-10,06:00:00,2025-05-10 06:00:00,4.0,191.0,0
2025-05-10,07:00:00,2025-05-10 07:00:00,14.0,213.14299999999997,0
2025-05-10,08:00:00,2025-05-10 08:00:00,50.0,308.92,0
2025-05-10,09:00:00,2025-05-10 09:00:00,64.0,294.64099999999996,0
2025-05-10,10:00:00,2025-05-10 10:00:00,88.0,290.5,0
2025-05-10,11:00:00,2025-05-10 11:00:00,96.0,145.89600000000002,0
2025-05-10,12:00:00,2025-05-10 12:00:00,110.0,272.745,0
2025-05-10,13:00:00,2025-05-10 13:00:00,81.0,300.296,0
2025-05-10,14:00:00,2025-05-10 14:00:00,78.0,259.43600000000004,0
2025-05-10,15:00:00,2025-05-10 15:00:00,78.0,265.397,0
2025-05-10,16:00:00,2025-05-10 16:00:00,77.0,308.42900000000003,0
2025-05-10,17:00:00,2025-05-10 17:00:00,100.0,234.73999999999998,0
2025-05-10,18:00:00,2025-05-10 18:00:00,78.0,233.551,0
2025-05-10,19:00:00,2025-05-10 19:00:00,81.0,343.56800000000004,0
2025-05-10,20:00:00,2025-05-10 20:00:00,59.0,264.475,0
2025-05-10,21:00:00,2025-05-10 21:00:00,78.0,282.628,0
2025-05-10,22:00:00,2025-05-10 22:00:00,27.0,274.66700000000003,0
2025-05-10,23:00:00,2025-05-10 23:00:00,22.0,223.636,0
2025-05-11,00:00:00,2025-05-11 00:00:00,12.0,246.0,0
2025-05-11,01:00:00,2025-05-11 01:00:00,3.0,254.0,0
2025-05-11,02:00:00,2025-05-11 02:00:00,1.0,398.0,0
2025-05-11,03:00:00,2025-05-11 03:00:00,2.0,243.0,0
2025-05-11,04:00:00,2025-05-11 04:00:00,1.0,333.0,0
2025-05-11,05:00:00,2025-05-11 05:00:00,2.0,290.0,0
2025-05-11,06:00:00,2025-05-11 06:00:00,4.0,169.0,0
2025-05-11,07:00:00,2025-05-11 07:00:00,9.0,179.333,0
2025-05-11,08:00:00,2025-05-11 08:00:00,27.0,246.18499999999997,0
2025-05-11,09:00:00,2025-05-11 09:00:00,53.0,280.774,0
2025-05-11,10:00:00,2025-05-11 10:00:00,60.0,278.6,0
2025-05-11,11:00:00,2025-05-11 11:00:00,54.0,277.889,0
2025-05-11,12:00:00,2025-05-11 12:00:00,61.0,242.78699999999998,0
2025-05-11,13:00:00,2025-05-11 13:00:00,52.0,234.846,0
2025-05-11,14:00:00,2025-05-11 14:00:00,51.0,335.353,0
2025-05-11,15:00:00,2025-05-11 15:00:00,38.0,288.421,0
2025-05-11,16:00:00,2025-05-11 16:00:00,50.0,256.2,0
2025-05-11,17:00:00,2025-05-11 17:00:00,60.0,244.8,0
2025-05-11,18:00:00,2025-05-11 18:00:00,90.0,234.93300000000002,0
2025-05-11,19:00:00,2025-05-11 19:00:00,43.0,250.535,0
2025-05-11,20:00:00,2025-05-11 20:00:00,39.0,261.538,0
2025-05-11,21:00:00,2025-05-11 21:00:00,28.0,269.5,0
2025-05-11,22:00:00,2025-05-11 22:00:00,28.0,251.786,0
2025-05-11,23:00:00,2025-05-11 23:00:00,48.0,222.49999999999997,0
2025-05-12,00:00:00,2025-05-12 00:00:00,5.0,195.20000000000002,0
2025-05-12,01:00:00,2025-05-12 01:00:00,5.0,308.8,0
2025-05-12,02:00:00,2025-05-12 02:00:00,4.0,199.5,0
2025-05-12,03:00:00,2025-05-12 03:00:00,1.0,264.0,0
2025-05-12,04:00:00,2025-05-12 04:00:00,1.0,100.0,0
2025-05-12,05:00:00,2025-05-12 05:00:00,1.0,162.0,0
2025-05-12,06:00:00,2025-05-12 06:00:00,6.0,219.333,0
2025-05-12,07:00:00,2025-05-12 07:00:00,30.0,256.0,0
2025-05-12,08:00:00,2025-05-12 08:00:00,94.0,274.63800000000003,0
2025-05-12,09:00:00,2025-05-12 09:00:00,146.0,138.562,0
2025-05-12,10:00:00,2025-05-12 10:00:00,175.0,326.149,0
2025-05-12,11:00:00,2025-05-12 11:00:00,166.0,333.313,0
2025-05-12,12:00:00,2025-05-12 12:00:00,172.0,310.337,0
2025-05-12,13:00:00,2025-05-12 13:00:00,149.0,168.859,0
2025-05-12,14:00:00,2025-05-12 14:00:00,150.0,305.173,0
2025-05-12,15:00:00,2025-05-12 15:00:00,145.0,318.503,0
2025-05-12,16:00:00,2025-05-12 16:00:00,147.0,327.714,0
2025-05-12,17:00:00,2025-05-12 17:00:00,145.0,298.159,0
2025-05-12,18:00:00,2025-05-12 18:00:00,136.0,302.96299999999997,0
2025-05-12,19:00:00,2025-05-12 19:00:00,111.0,254.08100000000002,0
2025-05-12,20:00:00,2025-05-12 20:00:00,75.0,232.88000000000002,0
2025-05-12,21:00:00,2025-05-12 21:00:00,63.0,280.048,0
2025-05-12,22:00:00,2025-05-12 22:00:00,49.0,322.286,0
2025-05-12,23:00:00,2025-05-12 23:00:00,29.0,106.241,0
2025-05-13,00:00:00,2025-05-13 00:00:00,7.0,332.14300000000003,0
2025-05-13,01:00:00,2025-05-13 01:00:00,1.0,171.00000000000003,0
2025-05-13,02:00:00,2025-05-13 02:00:00,1.0,215.0,0
2025-05-13,04:00:00,2025-05-13 04:00:00,1.0,128.0,0
2025-05-13,05:00:00,2025-05-13 05:00:00,1.0,358.0,0
2025-05-13,07:00:00,2025-05-13 07:00:00,21.0,298.333,0
2025-05-13,08:00:00,2025-05-13 08:00:00,83.0,290.542,0
2025-05-13,09:00:00,2025-05-13 09:00:00,129.0,349.78299999999996,0
2025-05-13,10:00:00,2025-05-13 10:00:00,30.0,265.0,0
2025-05-13,11:00:00,2025-05-13 11:00:00,169.0,339.0,0
2025-05-13,12:00:00,2025-05-13 12:00:00,195.0,308.262,0
2025-05-13,13:00:00,2025-05-13 13:00:00,183.0,301.52500000000003,0
2025-05-13,14:00:00,2025-05-13 14:00:00,167.0,302.12,0
2025-05-13,15:00:00,2025-05-13 15:00:00,170.0,326.129,0
2025-05-13,16:00:00,2025-05-13 16:00:00,141.0,323.248,0
2025-05-13,17:00:00,2025-05-13 17:00:00,165.0,303.63,0
2025-05-13,18:00:00,2025-05-13 18:00:00,178.0,270.652,0
2025-05-13,19:00:00,2025-05-13 19:00:00,94.0,266.745,0
2025-05-13,20:00:00,2025-05-13 20:00:00,74.0,237.486,0
2025-05-13,21:00:00,2025-05-13 21:00:00,70.0,243.214,0
2025-05-13,22:00:00,2025-05-13 22:00:00,32.0,287.219,0
2025-05-13,23:00:00,2025-05-13 23:00:00,33.0,281.152,0
2025-05-14,00:00:00,2025-05-14 00:00:00,8.0,266.75,0
2025-05-14,01:00:00,2025-05-14 01:00:00,4.0,278.5,0
2025-05-14,02:00:00,2025-05-14 02:00:00,6.0,390.5,0
2025-05-14,03:00:00,2025-05-14 03:00:00,1.0,358.99999999999994,0
2025-05-14,05:00:00,2025-05-14 05:00:00,1.0,206.99999999999997,0
2025-05-14,06:00:00,2025-05-14 06:00:00,6.0,296.0,0
2025-05-14,07:00:00,2025-05-14 07:00:00,32.0,241.0,0
2025-05-14,08:00:00,2025-05-14 08:00:00,122.0,280.443,0
2025-05-14,09:00:00,2025-05-14 09:00:00,142.0,265.866,0
2025-05-14,10:00:00,2025-05-14 10:00:00,165.0,280.66700000000003,0
2025-05-14,11:00:00,2025-05-14 11:00:00,168.0,320.667,0
2025-05-14,12:00:00,2025-05-14 12:00:00,153.0,309.026,0
2025-05-14,13:00:00,2025-05-14 13:00:00,142.0,344.014,0
2025-05-14,14:00:00,2025-05-14 14:00:00,150.0,290.487,0
2025-05-14,15:00:00,2025-05-14 15:00:00,207.0,302.36199999999997,0
2025-05-14,16:00:00,2025-05-14 16:00:00,157.0,330.777,0
2025-05-14,17:00:00,2025-05-14 17:00:00,126.0,287.238,0
2025-05-14,18:00:00,2025-05-14 18:00:00,116.0,289.24100000000004,0
2025-05-14,19:00:00,2025-05-14 19:00:00,113.0,231.035,0
2025-05-14,20:00:00,2025-05-14 20:00:00,72.0,268.819,0
2025-05-14,21:00:00,2025-05-14 21:00:00,80.0,299.975,0
2025-05-14,22:00:00,2025-05-14 22:00:00,60.0,282.66700000000003,0
2025-05-14,23:00:00,2025-05-14 23:00:00,63.5,241.44899999999998,1
2025-05-15,00:00:00,2025-05-15 00:00:00,6.0,312.0,0
2025-05-15,01:00:00,2025-05-15 01:00:00,3.0,257.0,0
2025-05-15,03:00:00,2025-05-15 03:00:00,2.0,455.0,0
2025-05-15,05:00:00,2025-05-15 05:00:00,1.0,324.0,0
2025-05-15,06:00:00,2025-05-15 06:00:00,7.0,235.429,0
2025-05-15,07:00:00,2025-05-15 07:00:00,46.0,260.0,0
2025-05-15,08:00:00,2025-05-15 08:00:00,111.0,252.793,0
2025-05-15,09:00:00,2025-05-15 09:00:00,128.0,250.469,0
2025-05-15,10:00:00,2025-05-15 10:00:00,173.0,301.60699999999997,0
2025-05-15,11:00:00,2025-05-15 11:00:00,182.0,301.40099999999995,0
2025-05-15,12:00:00,2025-05-15 12:00:00,218.0,306.972,0
2025-05-15,13:00:00,2025-05-15 13:00:00,185.0,290.135,0
2025-05-15,14:00:00,2025-05-15 14:00:00,152.0,285.711,0
2025-05-15,15:00:00,2025-05-15 15:00:00,147.0,292.551,0
2025-05-15,16:00:00,2025-05-15 16:00:00,166.0,272.361,0
2025-05-15,17:00:00,2025-05-15 17:00:00,140.0,291.59299999999996,0
2025-05-15,18:00:00,2025-05-15 18:00:00,270.0,228.815,0
2025-05-15,19:00:00,2025-05-15 19:00:00,80.0,287.988,0
2025-05-15,20:00:00,2025-05-15 20:00:00,76.0,256.868,0
2025-05-15,21:00:00,2025-05-15 21:00:00,66.0,256.515,0
2025-05-15,22:00:00,2025-05-15 22:00:00,49.0,268.041,0
2025-05-15,23:00:00,2025-05-15 23:00:00,15.0,256.4,0
2025-05-16,00:00:00,2025-05-16 00:00:00,14.0,299.0,0
2025-05-16,01:00:00,2025-05-16 01:00:00,1.0,278.0,0
2025-05-16,02:00:00,2025-05-16 02:00:00,3.0,236.333,0
2025-05-16,03:00:00,2025-05-16 03:00:00,2.0,228.0,0
2025-05-16,04:00:00,2025-05-16 04:00:00,2.0,155.0,0
2025-05-16,05:00:00,2025-05-16 05:00:00,2.0,225.99999999999997,0
2025-05-16,06:00:00,2025-05-16 06:00:00,9.0,252.667,0
2025-05-16,07:00:00,2025-05-16 07:00:00,20.0,274.4,0
2025-05-16,08:00:00,2025-05-16 08:00:00,79.0,298.177,0
2025-05-16,09:00:00,2025-05-16 09:00:00,118.0,277.475,0
2025-05-16,10:00:00,2025-05-16 10:00:00,150.0,279.8,0
2025-05-16,11:00:00,2025-05-16 11:00:00,163.0,148.0,0
2025-05-16,12:00:00,2025-05-16 12:00:00,180.0,312.66700000000003,0
2025-05-16,13:00:00,2025-05-16 13:00:00,159.0,288.736,0
2025-05-16,14:00:00,2025-05-16 14:00:00,134.0,294.149,0
2025-05-16,15:00:00,2025-05-16 15:00:00,144.0,265.0,0
2025-05-16,16:00:00,2025-05-16 16:00:00,232.0,257.983,0
2025-05-16,17:00:00,2025-05-16 17:00:00,215.0,257.07,0
2025-05-16,18:00:00,2025-05-16 18:00:00,256.0,223.961,0
2025-05-16,19:00:00,2025-05-16 19:00:00,219.75,216.955,1
2025-05-16,20:00:00,2025-05-16 20:00:00,204.75,229.47899999999998,1
2025-05-16,21:00:00,2025-05-16 21:00:00,175.25,221.775,1
2025-05-16,22:00:00,2025-05-16 22:00:00,121.0,215.656,1
2025-05-16,23:00:00,2025-05-16 23:00:00,61.5,203.254,1
2025-05-17,00:00:00,2025-05-17 00:00:00,35.0,225.028,1
2025-05-17,01:00:00,2025-05-17 01:00:00,17.5,255.057,1
2025-05-17,02:00:00,2025-05-17 02:00:00,11.0,215.25,1
2025-05-17,03:00:00,2025-05-17 03:00:00,7.75,215.13299999999998,1
2025-05-17,04:00:00,2025-05-17 04:00:00,5.5,251.857,1
2025-05-17,05:00:00,2025-05-17 05:00:00,5.5,264.842,1
2025-05-17,06:00:00,2025-05-17 06:00:00,12.0,267.235,1
2025-05-17,07:00:00,2025-05-17 07:00:00,40.5,252.03699999999998,1
2025-05-17,08:00:00,2025-05-17 08:00:00,102.0,219.717,1
2025-05-17,09:00:00,2025-05-17 09:00:00,168.0,241.176,1
2025-05-17,10:00:00,2025-05-17 10:00:00,218.5,243.07299999999998,1
2025-05-17,11:00:00,2025-05-17 11:00:00,227.75,255.54600000000002,1
2025-05-17,12:00:00,2025-05-17 12:00:00,219.75,253.405,1
2025-05-17,13:00:00,2025-05-17 13:00:00,201.5,273.466,1
2025-05-17,14:00:00,2025-05-17 14:00:00,203.75,255.0,1
2025-05-17,15:00:00,2025-05-17 15:00:00,191.25,238.107,1
2025-05-17,16:00:00,2025-05-17 16:00:00,185.25,272.012,1
2025-05-17,17:00:00,2025-05-17 17:00:00,185.75,261.103,1
2025-05-17,18:00:00,2025-05-17 18:00:00,219.5,257.305,1
2025-05-17,19:00:00,2025-05-17 19:00:00,175.0,268.581,1
2025-05-17,20:00:00,2025-05-17 20:00:00,190.0,260.252,1
2025-05-17,21:00:00,2025-05-17 21:00:00,175.25,256.093,1
2025-05-17,22:00:00,2025-05-17 22:00:00,120.25,265.179,1
2025-05-17,23:00:00,2025-05-17 23:00:00,67.25,269.66,1
2025-05-18,00:00:00,2025-05-18 00:00:00,31.0,264.871,0
2025-05-18,01:00:00,2025-05-18 01:00:00,13.0,263.0,0
2025-05-18,02:00:00,2025-05-18 02:00:00,11.0,240.91699999999997,1
2025-05-18,03:00:00,2025-05-18 03:00:00,9.0,220.00000000000003,0
2025-05-18,04:00:00,2025-05-18 04:00:00,3.0,358.333,0
2025-05-18,05:00:00,2025-05-18 05:00:00,3.0,307.66700000000003,0
2025-05-18,06:00:00,2025-05-18 06:00:00,9.0,266.667,0
2025-05-18,07:00:00,2025-05-18 07:00:00,27.0,259.148,0
2025-05-18,08:00:00,2025-05-18 08:00:00,75.75,265.15500000000003,1
2025-05-18,09:00:00,2025-05-18 09:00:00,140.5,268.224,1
2025-05-18,10:00:00,2025-05-18 10:00:00,188.75,292.539,1
2025-05-18,11:00:00,2025-05-18 11:00:00,172.0,272.268,1
2025-05-18,12:00:00,2025-05-18 12:00:00,186.0,281.33,1
2025-05-18,13:00:00,2025-05-18 13:00:00,178.0,288.82,1
2025-05-18,14:00:00,2025-05-18 14:00:00,157.25,261.536,1
2025-05-18,15:00:00,2025-05-18 15:00:00,147.0,254.587,1
2025-05-18,16:00:00,2025-05-18 16:00:00,155.25,295.701,1
2025-05-18,17:00:00,2025-05-18 17:00:00,173.25,277.537,1
2025-05-18,18:00:00,2025-05-18 18:00:00,232.0,258.317,1
2025-05-18,19:00:00,2025-05-18 19:00:00,237.5,260.802,1
2025-05-18,20:00:00,2025-05-18 20:00:00,157.0,271.39500000000004,0
2025-05-18,21:00:00,2025-05-18 21:00:00,116.0,287.448,0
2025-05-18,22:00:00,2025-05-18 22:00:00,78.0,221.974,0
2025-05-18,23:00:00,2025-05-18 23:00:00,31.0,163.03199999999998,0
2025-05-19,00:00:00,2025-05-19 00:00:00,20.0,314.5,0
2025-05-19,01:00:00,2025-05-19 01:00:00,6.0,237.0,0
2025-05-19,02:00:00,2025-05-19 02:00:00,1.0,148.0,0
2025-05-19,03:00:00,2025-05-19 03:00:00,1.0,261.0,0
2025-05-19,04:00:00,2025-05-19 04:00:00,4.0,153.5,0
2025-05-19,05:00:00,2025-05-19 05:00:00,6.0,240.33300000000003,0
2025-05-19,06:00:00,2025-05-19 06:00:00,17.0,242.647,0
2025-05-19,07:00:00,2025-05-19 07:00:00,51.0,268.76500000000004,0
2025-05-19,08:00:00,2025-05-19 08:00:00,172.0,288.392,1
2025-05-19,09:00:00,2025-05-19 09:00:00,247.0,301.053,0
2025-05-19,10:00:00,2025-05-19 10:00:00,300.0,309.6,0
2025-05-19,11:00:00,2025-05-19 11:00:00,278.0,295.51099999999997,0
2025-05-19,12:00:00,2025-05-19 12:00:00,286.0,299.979,0
2025-05-19,13:00:00,2025-05-19 13:00:00,203.0,271.365,0
2025-05-19,14:00:00,2025-05-19 14:00:00,205.0,321.059,0
2025-05-19,15:00:00,2025-05-19 15:00:00,217.0,337.558,0
2025-05-19,16:00:00,2025-05-19 16:00:00,211.0,304.58299999999997,0
2025-05-19,17:00:00,2025-05-19 17:00:00,195.0,296.056,0
2025-05-19,18:00:00,2025-05-19 18:00:00,166.0,247.18699999999998,0
2025-05-19,19:00:00,2025-05-19 19:00:00,156.0,249.5,0
